"run","variable"
"primary_202001_forest_FALSE","Q797R1"
"primary_202001_forest_FALSE","Q797R2"
"primary_202001_forest_FALSE","Q797R3"
"primary_202001_forest_FALSE","Q797R4"
"primary_202001_forest_FALSE","Q797R5"
"primary_202001_forest_FALSE","Q797R6"
"primary_202001_forest_FALSE","Q797R7"
"primary_202001_forest_FALSE","Q797R9"
"primary_202001_forest_FALSE","Q797R10"
"primary_202001_forest_FALSE","Q798R1"
"primary_202001_forest_FALSE","Q798R2"
"primary_202001_forest_FALSE","Q798R3"
"primary_202001_forest_FALSE","Q798R4"
"primary_202001_forest_FALSE","Q798R5"
"primary_202001_forest_FALSE","Q798R6"
"primary_202001_forest_FALSE","Q798R7"
"primary_202001_forest_FALSE","Q798R8"
"primary_202001_forest_FALSE","Q798R9"
"primary_202001_forest_FALSE","Q798R10"
"primary_202001_forest_FALSE","Q799R1C1"
"primary_202001_forest_FALSE","Q799R2C1"
"primary_202001_forest_FALSE","Q799R3C1"
"primary_202001_forest_FALSE","Q799R4C1"
"primary_202001_forest_FALSE","Q799R5C1"
"primary_202001_forest_FALSE","Q799R6C1"
"primary_202001_forest_FALSE","Q799R7C1"
"primary_202001_forest_FALSE","Q799R8C1"
"primary_202001_forest_FALSE","Q800R1C1"
"primary_202001_forest_FALSE","Q800R2C1"
"primary_202001_forest_FALSE","Q800R3C1"
"primary_202001_forest_FALSE","Q800R4C1"
"primary_202001_forest_FALSE","Q800R5C1"
"primary_202001_forest_FALSE","Q800R6C1"
"primary_202001_forest_FALSE","Q800R7C1"
"primary_202001_forest_FALSE","Q800R8C1"
"primary_202001_forest_FALSE","Q801"
"primary_202001_forest_FALSE","Q802"
"primary_202001_forest_FALSE","Q803"
"primary_202001_forest_FALSE","Q804"
"primary_202001_forest_FALSE","Q805"
"primary_202001_forest_FALSE","Q806"
"primary_202001_forest_FALSE","Q808"
"primary_202001_forest_FALSE","Q809"
"primary_202001_forest_FALSE","Q810"
"primary_202001_forest_FALSE","Q811"
"primary_202001_forest_FALSE","Q812"
"primary_202001_forest_FALSE","Q813"
"primary_202001_forest_FALSE","Q814"
"primary_202001_forest_FALSE","Q815"
"primary_202001_forest_FALSE","Q816"
"primary_202001_forest_FALSE","Q818"
"primary_202001_forest_FALSE","Q819"
"primary_202001_forest_FALSE","Q820"
"withheld_202001_forest_FALSE","S1"
"withheld_202001_forest_FALSE","S2_RACER1"
"withheld_202001_forest_FALSE","S2_RACER3"
"withheld_202001_forest_FALSE","S2_RACE_PRIME"
"withheld_202001_forest_FALSE","S2_NATIVER1"
"withheld_202001_forest_FALSE","S2_NATIVER2"
"withheld_202001_forest_FALSE","S2_NATIVER3"
"withheld_202001_forest_FALSE","S2_NATIVER4"
"withheld_202001_forest_FALSE","S2_NATIVER5"
"withheld_202001_forest_FALSE","S2_AFROLATR1"
"withheld_202001_forest_FALSE","S2_AFROLATR2"
"withheld_202001_forest_FALSE","S2_AFROLATR3"
"withheld_202001_forest_FALSE","S2_AFROLATR4"
"withheld_202001_forest_FALSE","S2_AFROLATR5"
"withheld_202001_forest_FALSE","S3"
"withheld_202001_forest_FALSE","S3B"
"withheld_202001_forest_FALSE","S3C"
"withheld_202001_forest_FALSE","S4"
"withheld_202001_forest_FALSE","S5"
"withheld_202001_forest_FALSE","S7"
"withheld_202001_forest_FALSE","S10"
"withheld_202001_forest_FALSE","S10_MEX"
"withheld_202001_forest_FALSE","S11"
"withheld_202001_forest_FALSE","S2_M"
"withheld_202001_forest_FALSE","S13"
"withheld_202001_forest_FALSE","S14"
"withheld_202001_forest_FALSE","Q58R1"
"withheld_202001_forest_FALSE","Q58R2"
"withheld_202001_forest_FALSE","Q58R3"
"withheld_202001_forest_FALSE","Q58R4"
"withheld_202001_forest_FALSE","Q58R5"
"withheld_202001_forest_FALSE","Q58R6"
"withheld_202001_forest_FALSE","Q58R7"
"withheld_202001_forest_FALSE","Q58R8"
"withheld_202001_forest_FALSE","Q58R9"
"withheld_202001_forest_FALSE","Q58R10"
"withheld_202001_forest_FALSE","Q58R11"
"withheld_202001_forest_FALSE","Q58R12"
"withheld_202001_forest_FALSE","Q58R13"
"withheld_202001_forest_FALSE","Q58R14"
"withheld_202001_forest_FALSE","Q58R15"
"withheld_202001_forest_FALSE","Q58R16"
"withheld_202001_forest_FALSE","Q58R17"
"withheld_202001_forest_FALSE","Q1R1"
"withheld_202001_forest_FALSE","Q1R2"
"withheld_202001_forest_FALSE","Q1R3"
"withheld_202001_forest_FALSE","Q1R4"
"withheld_202001_forest_FALSE","Q1R5"
"withheld_202001_forest_FALSE","Q1R6"
"withheld_202001_forest_FALSE","Q1R7"
"withheld_202001_forest_FALSE","Q1R8"
"withheld_202001_forest_FALSE","Q1R9"
"withheld_202001_forest_FALSE","Q1R10"
"withheld_202001_forest_FALSE","Q1R11"
"withheld_202001_forest_FALSE","Q1R12"
"withheld_202001_forest_FALSE","Q1R13"
"withheld_202001_forest_FALSE","Q1R14"
"withheld_202001_forest_FALSE","Q1R15"
"withheld_202001_forest_FALSE","Q1R16"
"withheld_202001_forest_FALSE","Q1R19"
"withheld_202001_forest_FALSE","Q1R20"
"withheld_202001_forest_FALSE","Q1R21"
"withheld_202001_forest_FALSE","Q1R22"
"withheld_202001_forest_FALSE","Q1R23"
"withheld_202001_forest_FALSE","Q13"
"withheld_202001_forest_FALSE","Q16"
"withheld_202001_forest_FALSE","Q20"
"withheld_202001_forest_FALSE","Q29"
"withheld_202001_forest_FALSE","Q30"
"withheld_202001_forest_FALSE","Q31"
"withheld_202001_forest_FALSE","Q32R1"
"withheld_202001_forest_FALSE","Q32R2"
"withheld_202001_forest_FALSE","Q32R3"
"withheld_202001_forest_FALSE","Q32R4"
"withheld_202001_forest_FALSE","Q32R5"
"withheld_202001_forest_FALSE","Q32R6"
"withheld_202001_forest_FALSE","Q32R7"
"withheld_202001_forest_FALSE","Q32R8"
"withheld_202001_forest_FALSE","Q32R9"
"withheld_202001_forest_FALSE","Q33R1"
"withheld_202001_forest_FALSE","Q33R2"
"withheld_202001_forest_FALSE","Q33R3"
"withheld_202001_forest_FALSE","Q33R4"
"withheld_202001_forest_FALSE","Q33R5"
"withheld_202001_forest_FALSE","Q38R1"
"withheld_202001_forest_FALSE","Q38R2"
"withheld_202001_forest_FALSE","Q38R3"
"withheld_202001_forest_FALSE","Q38R4"
"withheld_202001_forest_FALSE","Q39R1"
"withheld_202001_forest_FALSE","Q39R2"
"withheld_202001_forest_FALSE","Q39R3"
"withheld_202001_forest_FALSE","Q39R4"
"withheld_202001_forest_FALSE","Q39R5"
"withheld_202001_forest_FALSE","Q39R6"
"withheld_202001_forest_FALSE","Q39R7"
"withheld_202001_forest_FALSE","Q40"
"withheld_202001_forest_FALSE","Q41R1"
"withheld_202001_forest_FALSE","Q41R2"
"withheld_202001_forest_FALSE","Q41R3"
"withheld_202001_forest_FALSE","Q41R4"
"withheld_202001_forest_FALSE","Q42"
"withheld_202001_forest_FALSE","Q43"
"withheld_202001_forest_FALSE","Q44"
"withheld_202001_forest_FALSE","Q45"
"withheld_202001_forest_FALSE","Q46"
"withheld_202001_forest_FALSE","Q57"
"withheld_202001_forest_FALSE","Q59"
"withheld_202001_forest_FALSE","Q60R1"
"withheld_202001_forest_FALSE","Q60R2"
"withheld_202001_forest_FALSE","Q60R3"
"withheld_202001_forest_FALSE","Q60R4"
"withheld_202001_forest_FALSE","Q60R5"
"withheld_202001_forest_FALSE","Q60R6"
"withheld_202001_forest_FALSE","Q61"
"withheld_202001_forest_FALSE","Q62R1"
"withheld_202001_forest_FALSE","Q62R2"
"withheld_202001_forest_FALSE","Q62R3"
"withheld_202001_forest_FALSE","Q62R4"
"withheld_202001_forest_FALSE","Q62R5"
"withheld_202001_forest_FALSE","NEWQ67"
"withheld_202001_forest_FALSE","Q67"
"withheld_202001_forest_FALSE","Q68"
"withheld_202001_forest_FALSE","Q69"
"withheld_202001_forest_FALSE","Q70R1"
"withheld_202001_forest_FALSE","Q70R2"
"withheld_202001_forest_FALSE","Q70R3"
"withheld_202001_forest_FALSE","Q70R4"
"withheld_202001_forest_FALSE","Q70R5"
"withheld_202001_forest_FALSE","Q75"
"withheld_202001_forest_FALSE","Q76R1"
"withheld_202001_forest_FALSE","Q76R2"
"withheld_202001_forest_FALSE","Q76R3"
"withheld_202001_forest_FALSE","Q76R4"
"withheld_202001_forest_FALSE","Q76R5"
"withheld_202001_forest_FALSE","Q76R6"
"withheld_202001_forest_FALSE","Q77R1"
"withheld_202001_forest_FALSE","Q77R2"
"withheld_202001_forest_FALSE","Q77R3"
"withheld_202001_forest_FALSE","Q77R4"
"withheld_202001_forest_FALSE","Q77R5"
"withheld_202001_forest_FALSE","Q77R6"
"withheld_202001_forest_FALSE","Q77R7"
"withheld_202001_forest_FALSE","Q77R8"
"withheld_202001_forest_FALSE","Q77R9"
"withheld_202001_forest_FALSE","Q78"
"withheld_202001_forest_FALSE","Q84"
"withheld_202001_forest_FALSE","Q85"
"withheld_202001_forest_FALSE","Q85B"
"withheld_202001_forest_FALSE","Q86"
"withheld_202001_forest_FALSE","Q87"
"withheld_202001_forest_FALSE","Q88"
"withheld_202001_forest_FALSE","Q93"
"withheld_202001_forest_FALSE","Q95"
"withheld_202001_forest_FALSE","Q97"
"withheld_202001_forest_FALSE","Q98R1"
"withheld_202001_forest_FALSE","Q98R2"
"withheld_202001_forest_FALSE","Q98R3"
"withheld_202001_forest_FALSE","Q98R4"
"withheld_202001_forest_FALSE","Q98R5"
"withheld_202001_forest_FALSE","Q98R6"
"withheld_202001_forest_FALSE","Q98R7"
"withheld_202001_forest_FALSE","Q98R10"
"withheld_202001_forest_FALSE","Q98R11"
"withheld_202001_forest_FALSE","Q99R1"
"withheld_202001_forest_FALSE","Q99R2"
"withheld_202001_forest_FALSE","Q99R3"
"withheld_202001_forest_FALSE","Q99R4"
"withheld_202001_forest_FALSE","Q99R5"
"withheld_202001_forest_FALSE","Q99R6"
"withheld_202001_forest_FALSE","Q99R7"
"withheld_202001_forest_FALSE","Q99R8"
"withheld_202001_forest_FALSE","Q99R9"
"withheld_202001_forest_FALSE","Q99R10"
"withheld_202001_forest_FALSE","Q99R11"
"withheld_202001_forest_FALSE","Q110R2"
"withheld_202001_forest_FALSE","Q110R3"
"withheld_202001_forest_FALSE","Q110R4"
"withheld_202001_forest_FALSE","Q110R5"
"withheld_202001_forest_FALSE","Q110R6"
"withheld_202001_forest_FALSE","Q110R7"
"withheld_202001_forest_FALSE","Q110R8"
"withheld_202001_forest_FALSE","Q111R1"
"withheld_202001_forest_FALSE","Q111R2"
"withheld_202001_forest_FALSE","Q111R3"
"withheld_202001_forest_FALSE","Q111R4"
"withheld_202001_forest_FALSE","Q111R5"
"withheld_202001_forest_FALSE","Q116R1"
"withheld_202001_forest_FALSE","Q116R2"
"withheld_202001_forest_FALSE","Q116R3"
"withheld_202001_forest_FALSE","Q116R4"
"withheld_202001_forest_FALSE","Q116R5"
"withheld_202001_forest_FALSE","Q116R7"
"withheld_202001_forest_FALSE","Q116R8"
"withheld_202001_forest_FALSE","Q116R10"
"withheld_202001_forest_FALSE","Q117R1"
"withheld_202001_forest_FALSE","Q117R2"
"withheld_202001_forest_FALSE","Q117R3"
"withheld_202001_forest_FALSE","Q117R4"
"withheld_202001_forest_FALSE","Q117R5"
"withheld_202001_forest_FALSE","Q117R6"
"withheld_202001_forest_FALSE","Q117R7"
"withheld_202001_forest_FALSE","Q117R8"
"withheld_202001_forest_FALSE","Q117R9"
"withheld_202001_forest_FALSE","Q117R10"
"withheld_202001_forest_FALSE","Q117R11"
"withheld_202001_forest_FALSE","Q117R12"
"withheld_202001_forest_FALSE","Q117R13"
"withheld_202001_forest_FALSE","Q131R1"
"withheld_202001_forest_FALSE","Q131R2"
"withheld_202001_forest_FALSE","Q131R3"
"withheld_202001_forest_FALSE","Q131R4"
"withheld_202001_forest_FALSE","Q131R5"
"withheld_202001_forest_FALSE","Q131R6"
"withheld_202001_forest_FALSE","Q131R7"
"withheld_202001_forest_FALSE","Q131R8"
"withheld_202001_forest_FALSE","Q131R9"
"withheld_202001_forest_FALSE","Q131R10"
"withheld_202001_forest_FALSE","Q131R11"
"withheld_202001_forest_FALSE","Q131R12"
"withheld_202001_forest_FALSE","Q131R13"
"withheld_202001_forest_FALSE","Q144"
"withheld_202001_forest_FALSE","Q145"
"withheld_202001_forest_FALSE","Q146"
"withheld_202001_forest_FALSE","Q147"
"withheld_202001_forest_FALSE","Q148"
"withheld_202001_forest_FALSE","Q149"
"withheld_202001_forest_FALSE","Q150"
"withheld_202001_forest_FALSE","Q151"
"withheld_202001_forest_FALSE","Q152"
"withheld_202001_forest_FALSE","Q153"
"withheld_202001_forest_FALSE","Q154R1"
"withheld_202001_forest_FALSE","Q154R2"
"withheld_202001_forest_FALSE","Q154R3"
"withheld_202001_forest_FALSE","Q154R4"
"withheld_202001_forest_FALSE","Q154R5"
"withheld_202001_forest_FALSE","Q159R1"
"withheld_202001_forest_FALSE","Q159R2"
"withheld_202001_forest_FALSE","Q159R3"
"withheld_202001_forest_FALSE","Q162R1"
"withheld_202001_forest_FALSE","Q162R2"
"withheld_202001_forest_FALSE","Q162R3"
"withheld_202001_forest_FALSE","Q162R4"
"withheld_202001_forest_FALSE","Q162R5"
"withheld_202001_forest_FALSE","Q162R6"
"withheld_202001_forest_FALSE","Q162R7"
"withheld_202001_forest_FALSE","Q162R8"
"withheld_202001_forest_FALSE","Q170"
"withheld_202001_forest_FALSE","Q171R1"
"withheld_202001_forest_FALSE","Q171R2"
"withheld_202001_forest_FALSE","Q171R3"
"withheld_202001_forest_FALSE","Q171R4"
"withheld_202001_forest_FALSE","Q171R5"
"withheld_202001_forest_FALSE","Q171R6"
"withheld_202001_forest_FALSE","Q171R7"
"withheld_202001_forest_FALSE","Q171R8"
"withheld_202001_forest_FALSE","Q171R9"
"withheld_202001_forest_FALSE","Q172R1"
"withheld_202001_forest_FALSE","Q172R2"
"withheld_202001_forest_FALSE","Q172R3"
"withheld_202001_forest_FALSE","Q175R1"
"withheld_202001_forest_FALSE","Q175R2"
"withheld_202001_forest_FALSE","Q175R3"
"withheld_202001_forest_FALSE","Q178R1"
"withheld_202001_forest_FALSE","Q178R2"
"withheld_202001_forest_FALSE","Q178R3"
"withheld_202001_forest_FALSE","Q178R4"
"withheld_202001_forest_FALSE","Q182"
"withheld_202001_forest_FALSE","Q183"
"withheld_202001_forest_FALSE","Q184R1"
"withheld_202001_forest_FALSE","Q184R2"
"withheld_202001_forest_FALSE","Q184R3"
"withheld_202001_forest_FALSE","Q187R1"
"withheld_202001_forest_FALSE","Q187R2"
"withheld_202001_forest_FALSE","Q187R3"
"withheld_202001_forest_FALSE","Q187R4"
"withheld_202001_forest_FALSE","Q187R5"
"withheld_202001_forest_FALSE","Q192"
"withheld_202001_forest_FALSE","Q193"
"withheld_202001_forest_FALSE","Q194"
"withheld_202001_forest_FALSE","Q202R1"
"withheld_202001_forest_FALSE","Q202R2"
"withheld_202001_forest_FALSE","Q202R3"
"withheld_202001_forest_FALSE","Q203"
"withheld_202001_forest_FALSE","Q204"
"withheld_202001_forest_FALSE","Q205"
"withheld_202001_forest_FALSE","Q206"
"withheld_202001_forest_FALSE","Q207"
"withheld_202001_forest_FALSE","Q208R1"
"withheld_202001_forest_FALSE","Q208R2"
"withheld_202001_forest_FALSE","Q208R3"
"withheld_202001_forest_FALSE","Q208R4"
"withheld_202001_forest_FALSE","Q208R5"
"withheld_202001_forest_FALSE","Q213R1"
"withheld_202001_forest_FALSE","Q213R2"
"withheld_202001_forest_FALSE","Q213R3"
"withheld_202001_forest_FALSE","Q213R4"
"withheld_202001_forest_FALSE","Q217R1"
"withheld_202001_forest_FALSE","Q217R2"
"withheld_202001_forest_FALSE","Q217R3"
"withheld_202001_forest_FALSE","Q217R4"
"withheld_202001_forest_FALSE","Q221R1"
"withheld_202001_forest_FALSE","Q221R2"
"withheld_202001_forest_FALSE","Q221R3"
"withheld_202001_forest_FALSE","Q221R4"
"withheld_202001_forest_FALSE","Q225R1"
"withheld_202001_forest_FALSE","Q225R2"
"withheld_202001_forest_FALSE","Q225R3"
"withheld_202001_forest_FALSE","Q225R4"
"withheld_202001_forest_FALSE","Q225R5"
"withheld_202001_forest_FALSE","Q225R6"
"withheld_202001_forest_FALSE","Q225R7"
"withheld_202001_forest_FALSE","Q225R8"
"withheld_202001_forest_FALSE","Q225R9"
"withheld_202001_forest_FALSE","Q225R12"
"withheld_202001_forest_FALSE","Q225R13"
"withheld_202001_forest_FALSE","Q225R14"
"withheld_202001_forest_FALSE","Q239R1"
"withheld_202001_forest_FALSE","Q239R2"
"withheld_202001_forest_FALSE","Q239R3"
"withheld_202001_forest_FALSE","Q239R4"
"withheld_202001_forest_FALSE","Q243R1"
"withheld_202001_forest_FALSE","Q243R2"
"withheld_202001_forest_FALSE","Q243R3"
"withheld_202001_forest_FALSE","Q243R4"
"withheld_202001_forest_FALSE","Q247"
"withheld_202001_forest_FALSE","Q248"
"withheld_202001_forest_FALSE","Q249"
"withheld_202001_forest_FALSE","Q250R1"
"withheld_202001_forest_FALSE","Q250R2"
"withheld_202001_forest_FALSE","Q250R3"
"withheld_202001_forest_FALSE","Q250R5"
"withheld_202001_forest_FALSE","Q250R8"
"withheld_202001_forest_FALSE","Q251"
"withheld_202001_forest_FALSE","Q252"
"withheld_202001_forest_FALSE","Q253"
"withheld_202001_forest_FALSE","Q254"
"withheld_202001_forest_FALSE","Q255"
"withheld_202001_forest_FALSE","Q256"
"withheld_202001_forest_FALSE","Q257AR1"
"withheld_202001_forest_FALSE","Q257AR2"
"withheld_202001_forest_FALSE","Q257AR3"
"withheld_202001_forest_FALSE","Q257AR4"
"withheld_202001_forest_FALSE","Q257BR1"
"withheld_202001_forest_FALSE","Q257BR2"
"withheld_202001_forest_FALSE","Q257BR3"
"withheld_202001_forest_FALSE","Q257BR4"
"withheld_202001_forest_FALSE","Q257CR1"
"withheld_202001_forest_FALSE","Q257CR2"
"withheld_202001_forest_FALSE","Q257CR3"
"withheld_202001_forest_FALSE","Q257CR4"
"withheld_202001_forest_FALSE","Q258"
"withheld_202001_forest_FALSE","Q260"
"withheld_202001_forest_FALSE","Q261"
"withheld_202001_forest_FALSE","Q262"
"withheld_202001_forest_FALSE","Q263"
"withheld_202001_forest_FALSE","Q264"
"withheld_202001_forest_FALSE","Q265"
"withheld_202001_forest_FALSE","Q266"
"withheld_202001_forest_FALSE","Q267"
"withheld_202001_forest_FALSE","Q268"
"withheld_202001_forest_FALSE","Q269"
"withheld_202001_forest_FALSE","Q270"
"withheld_202001_forest_FALSE","Q271"
"withheld_202001_forest_FALSE","Q273R1"
"withheld_202001_forest_FALSE","Q273R2"
"withheld_202001_forest_FALSE","Q273R3"
"withheld_202001_forest_FALSE","Q273R4"
"withheld_202001_forest_FALSE","Q273R5"
"withheld_202001_forest_FALSE","Q278"
"withheld_202001_forest_FALSE","Q279"
"withheld_202001_forest_FALSE","Q280"
"withheld_202001_forest_FALSE","Q281R1"
"withheld_202001_forest_FALSE","Q281R2"
"withheld_202001_forest_FALSE","Q281R3"
"withheld_202001_forest_FALSE","Q281R4"
"withheld_202001_forest_FALSE","Q281R5"
"withheld_202001_forest_FALSE","Q281R6"
"withheld_202001_forest_FALSE","Q281R7"
"withheld_202001_forest_FALSE","Q281R8"
"withheld_202001_forest_FALSE","Q281R9"
"withheld_202001_forest_FALSE","Q282"
"withheld_202001_forest_FALSE","Q283"
"withheld_202001_forest_FALSE","Q285"
"withheld_202001_forest_FALSE","Q286"
"withheld_202001_forest_FALSE","Q287R1"
"withheld_202001_forest_FALSE","Q287R2"
"withheld_202001_forest_FALSE","Q287R3"
"withheld_202001_forest_FALSE","Q287R4"
"withheld_202001_forest_FALSE","Q287R5"
"withheld_202001_forest_FALSE","Q287R7"
"withheld_202001_forest_FALSE","Q295R1"
"withheld_202001_forest_FALSE","Q295R2"
"withheld_202001_forest_FALSE","Q295R3"
"withheld_202001_forest_FALSE","Q295R4"
"withheld_202001_forest_FALSE","Q295R5"
"withheld_202001_forest_FALSE","Q295R6"
"withheld_202001_forest_FALSE","Q308R1"
"withheld_202001_forest_FALSE","Q308R2"
"withheld_202001_forest_FALSE","Q308R3"
"withheld_202001_forest_FALSE","Q308R4"
"withheld_202001_forest_FALSE","Q308R5"
"withheld_202001_forest_FALSE","Q308R6"
"withheld_202001_forest_FALSE","Q308R7"
"withheld_202001_forest_FALSE","Q316R1"
"withheld_202001_forest_FALSE","Q316R2"
"withheld_202001_forest_FALSE","Q316R3"
"withheld_202001_forest_FALSE","Q316R4"
"withheld_202001_forest_FALSE","Q316R5"
"withheld_202001_forest_FALSE","Q316R6"
"withheld_202001_forest_FALSE","Q329R2"
"withheld_202001_forest_FALSE","Q329R3"
"withheld_202001_forest_FALSE","Q329R4"
"withheld_202001_forest_FALSE","Q329R5"
"withheld_202001_forest_FALSE","Q329R7"
"withheld_202001_forest_FALSE","Q329R8"
"withheld_202001_forest_FALSE","Q329R9"
"withheld_202001_forest_FALSE","Q329R10"
"withheld_202001_forest_FALSE","Q330"
"withheld_202001_forest_FALSE","Q331"
"withheld_202001_forest_FALSE","Q332"
"withheld_202001_forest_FALSE","Q333"
"withheld_202001_forest_FALSE","Q335"
"withheld_202001_forest_FALSE","Q339"
"withheld_202001_forest_FALSE","Q343R1"
"withheld_202001_forest_FALSE","Q343R2"
"withheld_202001_forest_FALSE","Q343R3"
"withheld_202001_forest_FALSE","Q343R4"
"withheld_202001_forest_FALSE","Q347"
"withheld_202001_forest_FALSE","Q348"
"withheld_202001_forest_FALSE","Q349"
"withheld_202001_forest_FALSE","Q350"
"withheld_202001_forest_FALSE","Q351"
"withheld_202001_forest_FALSE","Q352"
"withheld_202001_forest_FALSE","Q356"
"withheld_202001_forest_FALSE","Q357"
"withheld_202001_forest_FALSE","Q358"
"withheld_202001_forest_FALSE","Q359R1"
"withheld_202001_forest_FALSE","Q359R2"
"withheld_202001_forest_FALSE","Q359R3"
"withheld_202001_forest_FALSE","Q359R4"
"withheld_202001_forest_FALSE","Q363"
"withheld_202001_forest_FALSE","Q364"
"withheld_202001_forest_FALSE","Q365"
"withheld_202001_forest_FALSE","Q366R1"
"withheld_202001_forest_FALSE","Q366R2"
"withheld_202001_forest_FALSE","Q366R3"
"withheld_202001_forest_FALSE","Q366R4"
"withheld_202001_forest_FALSE","Q367"
"withheld_202001_forest_FALSE","Q368"
"withheld_202001_forest_FALSE","Q369"
"withheld_202001_forest_FALSE","Q370"
"withheld_202001_forest_FALSE","Q371"
"withheld_202001_forest_FALSE","Q372"
"withheld_202001_forest_FALSE","Q377"
"withheld_202001_forest_FALSE","Q378"
"withheld_202001_forest_FALSE","Q379"
"withheld_202001_forest_FALSE","Q380"
"withheld_202001_forest_FALSE","Q381_Q383R1"
"withheld_202001_forest_FALSE","Q381_Q383R2"
"withheld_202001_forest_FALSE","Q381_Q383R3"
"withheld_202001_forest_FALSE","Q384R1"
"withheld_202001_forest_FALSE","Q385"
"withheld_202001_forest_FALSE","Q386_Q390R1"
"withheld_202001_forest_FALSE","Q386_Q390R2"
"withheld_202001_forest_FALSE","Q386_Q390R3"
"withheld_202001_forest_FALSE","Q386_Q390R4"
"withheld_202001_forest_FALSE","Q386_Q390R5"
"withheld_202001_forest_FALSE","Q391_Q393R1"
"withheld_202001_forest_FALSE","Q391_Q393R2"
"withheld_202001_forest_FALSE","Q391_Q393R3"
"withheld_202001_forest_FALSE","Q394"
