"run","item","variable","response","n","weight_sum","mean_shap","positive_share"
"withheld_202001_forest_FALSE","Q806","Q806","(1.97e+03,1.98e+03]",25,29.8293582201002,0.00040761058607444,0.542432480441859
"withheld_202001_forest_FALSE","Q806","Q806","(1.98e+03,2e+03]",42,40.9424661695952,-0.000248265930485391,0.024014088844908
"withheld_202001_forest_FALSE","Q806","Q806","(2e+03, Inf]",32,29.1868229806422,2.00711398190507e-05,0.44100917575747
"withheld_202001_forest_FALSE","Q806","Q806","[-Inf,1.97e+03]",21,20.4283046722411,0.000936366389515753,0.938204601125174
"withheld_202001_forest_FALSE","Q806","Q806","Not observed / routed",401,292.286981999873,-0.000159475331822075,0.122080497000387
"withheld_202001_forest_FALSE","Q808","Q808","(1.96e+03,1.98e+03]",100,83.7160479724408,9.49322921018813e-05,0.463544931123823
"withheld_202001_forest_FALSE","Q808","Q808","(1.98e+03,1.99e+03]",93,70.3848798274989,-6.52775890425673e-05,0.363017228921142
"withheld_202001_forest_FALSE","Q808","Q808","(1.99e+03, Inf]",120,103.168772384524,-0.000966661108335089,0.0859881266085686
"withheld_202001_forest_FALSE","Q808","Q808","[-Inf,1.96e+03]",111,88.9503953754902,0.000296293857381729,0.706210855583675
"withheld_202001_forest_FALSE","Q808","Q808","Not observed / routed",97,66.4538384824987,3.66989152386342e-05,0.380241338805754
"withheld_202001_forest_FALSE","Q809","Q809","(01) Both parents born in the U.S.",180,130.962787464262,0.000131228931904931,0.882552208186849
"withheld_202001_forest_FALSE","Q809","Q809","(02) Both parents born in another country",98,68.6373162865634,-0.000136236831613698,0.116373791359703
"withheld_202001_forest_FALSE","Q809","Q809","(03) Both parents born in Puerto Rico",33,23.5885960757726,0.000313601328818888,0.943341848498785
"withheld_202001_forest_FALSE","Q809","Q809","(04) 1 parent born in U.S. / 1 parent born elsewhere",71,57.0373566895722,0.000232075920936821,0.908663788564712
"withheld_202001_forest_FALSE","Q809","Q809","(88) Don",19,12.0609254837037,-0.00274677497116171,0
"withheld_202001_forest_FALSE","Q809","Q809","Not observed / routed",120,120.386952042579,-1.82706993459275e-05,0.305577578189521
"withheld_202001_forest_FALSE","Q810","Q810","(051) 1950",12,9.1150667965412,0.000111829520094813,0.871751002168905
"withheld_202001_forest_FALSE","Q810","Q810","(061) 1960",10,6.1718490868808,-1.31623754074253e-05,0.379335407460542
"withheld_202001_forest_FALSE","Q810","Q810","(123) Don't know",34,23.8264227658507,-0.000529439099610159,0
"withheld_202001_forest_FALSE","Q810","Q810","Not observed / routed",300,251.34973950684,-5.01889625139577e-05,0.275694560627998
"withheld_202001_forest_FALSE","Q811","Q811","(051) 1950",13,7.37460103631,0.000327888544157952,0.663760135767572
"withheld_202001_forest_FALSE","Q811","Q811","(123) Don't know",34,24.3718567490574,-0.000145199857870164,0.0810642864157451
"withheld_202001_forest_FALSE","Q811","Q811","Not observed / routed",300,251.34973950684,-0.000104593858660669,0.257526590292306
"withheld_202001_forest_FALSE","Q812","Q812","(01) All 4 grandparents born in U.S.",80,58.5825347155336,0.000126527522460013,0.904330814887028
"withheld_202001_forest_FALSE","Q812","Q812","(02) 3 grandparents born in U.S. / 1 elsewhere",24,15.3279038518669,8.06781262536196e-05,0.690593616532121
"withheld_202001_forest_FALSE","Q812","Q812","(03) 2 grandparents born in U.S. / 2 elsewhere",65,47.4335001707076,3.4810477269212e-05,0.710310126885595
"withheld_202001_forest_FALSE","Q812","Q812","(04) 1 grandparents born in U.S. / 3 elsewhere",14,10.416863769293,-0.000702707039762064,0
"withheld_202001_forest_FALSE","Q812","Q812","(05) All 4 grandparents born outside U.S.",38,32.0727383494375,0.000630096984834669,0.89897662879523
"withheld_202001_forest_FALSE","Q812","Q812","(88) Don",30,24.1666032969951,0.00010638571667771,0.641244414961807
"withheld_202001_forest_FALSE","Q812","Q812","Not observed / routed",270,224.673789888618,-9.56070431679076e-05,0.0945087616351665
"withheld_202001_forest_FALSE","Q813","Q813","(01) Less than $20,000",51,51.5086763054134,-0.000295726478361313,0.0322427363190492
"withheld_202001_forest_FALSE","Q813","Q813","(02) $20,000 to $29,999",33,31.2977561652657,-5.90996389489187e-05,0.226756857663935
"withheld_202001_forest_FALSE","Q813","Q813","(03) $30,000 to $39,999",40,36.2887133359908,-0.000110425951301245,0.145241221126026
"withheld_202001_forest_FALSE","Q813","Q813","(04) $40,000 to $49,999",43,34.259479165077,-0.000167362501980311,0.130773092068159
"withheld_202001_forest_FALSE","Q813","Q813","(05) $50,000 to $59,999",43,35.4131711423397,-5.97300054225409e-05,0.260275544395467
"withheld_202001_forest_FALSE","Q813","Q813","(06) $60,000 to $69,999",32,24.1804259866474,0.000426778851542275,0.897714642082585
"withheld_202001_forest_FALSE","Q813","Q813","(07) $70,000 to $79,999",47,39.5967453420161,-0.000208445846789661,0.0469922687828908
"withheld_202001_forest_FALSE","Q813","Q813","(08) $80,000 to $89,999",26,21.8383709788321,-0.000262211225713002,0.12318457054053
"withheld_202001_forest_FALSE","Q813","Q813","(09) $90,000 to $99,999",28,21.3091877102853,-0.000300998648295006,0.109868143262301
"withheld_202001_forest_FALSE","Q813","Q813","(10) $100,000 to $149,999",90,62.5603682398791,0.000360052785558526,0.984284043592001
"withheld_202001_forest_FALSE","Q813","Q813","(11) $150,000 to $199,999",33,18.7198818325994,0.00073158942137741,1
"withheld_202001_forest_FALSE","Q813","Q813","(12) $200,000 or more",24,17.5080488026142,0.000586973639601947,1
"withheld_202001_forest_FALSE","Q813","Q813","(99) Prefer not to answer",31,18.1931090354919,-0.000128301701467814,0.186190614072583
"withheld_202001_forest_FALSE","Q814","Q814","(1) Employed full-time",259,188.08209915459,1.75053288484411e-05,0.534120840750802
"withheld_202001_forest_FALSE","Q814","Q814","(2) Employed part-time",52,36.9303122311827,-5.03303254764742e-05,0.307957006212979
"withheld_202001_forest_FALSE","Q814","Q814","(3) A full-time student",16,11.6702111959458,4.80438865432452e-05,0.557924760421494
"withheld_202001_forest_FALSE","Q814","Q814","(4) Retired",103,97.3342741727826,-3.19790266046666e-05,0.346382908652446
"withheld_202001_forest_FALSE","Q814","Q814","(5) Currently unemployed",55,48.7975724637509,-1.96892837475974e-05,0.119272522564558
"withheld_202001_forest_FALSE","Q814","Q814","(6) Homemaker",36,29.8594648241995,-3.71837726086526e-05,0.407653744048921
"withheld_202001_forest_FALSE","Q815","Q815","(1) Plan through your employer",222,157.084263280033,-1.36606541809229e-05,0.410204579667893
"withheld_202001_forest_FALSE","Q815","Q815","(2) Plan through your spouse",61,46.1305523216723,3.59005099486926e-05,0.671826406146387
"withheld_202001_forest_FALSE","Q815","Q815","(3) Plan you purchased yourself",32,25.4636002480983,-0.000127152161066296,0.151433680581994
"withheld_202001_forest_FALSE","Q815","Q815","(4) Medicare",105,99.2518234401939,1.60148760068769e-05,0.715641236229802
"withheld_202001_forest_FALSE","Q815","Q815","(5) Medicaid",36,32.8239962160588,-0.000409882526980618,0.0678772993538725
"withheld_202001_forest_FALSE","Q815","Q815","(6) Plan through another government source",13,11.4285206049679,2.44268495138892e-05,0.169682093553249
"withheld_202001_forest_FALSE","Q815","Q815","(7) Other (SPECIFY)",18,13.6517450660466,0.000295356635744318,1
"withheld_202001_forest_FALSE","Q815","Q815","(8) I do not have health insurance",34,26.8394328653812,0.000356657776286726,0.962748799338827
"withheld_202001_forest_FALSE","Q816","Q816","(1) Very often",136,114.406089663504,2.2656685499751e-05,0.488548751189266
"withheld_202001_forest_FALSE","Q816","Q816","(2) Somewhat often",84,66.0762761533257,-0.000113057250980807,0.0457939509300617
"withheld_202001_forest_FALSE","Q816","Q816","(3) Occasionally",94,73.336490705609,-4.05329715215248e-05,0.195805355214291
"withheld_202001_forest_FALSE","Q816","Q816","(4) Not too often",110,82.4868138432505,0.000415705085185217,0.980536695821073
"withheld_202001_forest_FALSE","Q816","Q816","(5) Never",97,76.3682636767625,-6.55884907430387e-05,0.108471116577206
"withheld_202001_forest_FALSE","Q818","Q818","(5) Never",50,39.4755671024318,-9.23956982089263e-05,0.401445382585181
"withheld_202001_forest_FALSE","Q818","Q818","Not observed / routed",449,355.902720913289,-8.3445021570685e-06,0.337626989158999
"withheld_202001_forest_FALSE","Q819","Q819","(1) Very well",14,11.6820917129514,-0.000119372504595001,0
"withheld_202001_forest_FALSE","Q819","Q819","(3) Only a little",11,7.7561439275742,0.000106996428980163,0.868864564575788
"withheld_202001_forest_FALSE","Q819","Q819","(4) Not at all",41,36.001647472382,-0.000232642117759507,0
"withheld_202001_forest_FALSE","Q819","Q819","Not observed / routed",447,350.754064202306,-5.89672730057887e-05,0.123451082622246
"withheld_202001_forest_FALSE","Q820","Q820","(1) Very",384,294.281057640908,-7.28602898250818e-05,0.180871531925656
"withheld_202001_forest_FALSE","Q820","Q820","(2) Somewhat often",51,37.8136677891013,-3.82151135574574e-05,0.555935527032534
"withheld_202001_forest_FALSE","Q820","Q820","(3) Occasionally",51,47.3190579712394,-8.53764997224952e-05,0.281182783604077
"withheld_202001_forest_FALSE","Q820","Q820","(4) Not too often",12,11.9417241215704,-0.000815657817659481,0.0631218336952565
"withheld_202001_forest_FALSE","Q820","Q820","(5) Almost never",23,21.3184265196325,0.000338522323171634,0.871029268260132
"diagnostic_202002_forest_FALSE","S1","S1","(01) English",502,418.539722114801,-2.58553464030218e-05,0
"diagnostic_202002_forest_FALSE","S1","S1","(02) Spanish",19,17.0368171930311,0.000649967496293984,1
"diagnostic_202002_forest_FALSE","S2_RACE","S2_RACER1","(0) NO TO: White",335,293.258053138852,0,0
"diagnostic_202002_forest_FALSE","S2_RACE","S2_RACER1","(1) White",186,142.318486168979,0,0
"diagnostic_202002_forest_FALSE","S2_RACE","S2_RACER3","(0) NO TO: Black or African American",503,423.126278966664,0,0
"diagnostic_202002_forest_FALSE","S2_RACE","S2_RACER3","(1) Black or African American",18,12.4502603411674,0,0
"diagnostic_202002_forest_FALSE","S2_RACE_PRIME","S2_RACE_PRIME","(1) White | S2_RACE_PRIME: (1) White",71,53.8512868136166,0.000219592143278929,1
"diagnostic_202002_forest_FALSE","S2_RACE_PRIME","S2_RACE_PRIME","(2) Hispanic or Latino | S2_RACE_PRIME: (2) Hispanic or Latino",439,373.564808920025,-1.33959202271918e-05,0
"diagnostic_202002_forest_FALSE","S2_RACE_PRIME","S2_RACE_PRIME","(3) Black or African American | S2_RACE_PRIME: (3) Black or African American",11,8.1604435741902,-1.8597543219151e-05,0
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER1","(0) NO TO: No, not Native American",116,96.2397962957619,-6.7825986026921e-07,0.389052955595364
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER1","(1) No, not Native American",405,339.33674301207,-3.93781236296942e-06,0.234146229296479
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER2","(0) NO TO: Yes, myself",483,402.244957268237,-4.01278980353178e-06,0.270803905344337
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER2","(1) Yes, myself",38,33.3315820395944,6.37846862968886e-06,0.239031279403945
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER3","(0) NO TO: Yes, one of my parents",496,415.898999929427,1.99329806853484e-06,0.271386847367491
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER3","(1) Yes, one of my parents",25,19.6775393784046,-0.00011335414672545,0.204663679802694
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER4","(0) NO TO: Yes, one of my grandparents",473,393.730303302406,4.00636188511957e-08,0.262376376300723
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER4","(1) Yes, one of my grandparents",48,41.8462360054257,-3.38690981250623e-05,0.324790640925365
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER5","(0) NO TO: Yes, another more distant relative",484,408.350783288478,-1.06302352518792e-05,0.227672842575943
"diagnostic_202002_forest_FALSE","S2_NATIVE","S2_NATIVER5","(1) Yes, another more distant relative",37,27.2257560193538,0.000107961919475279,0.87881535470961
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR1","(0) NO TO: No, not Afro-Latino",67,47.3734732568262,0.00031962170109697,0.908245149885934
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR1","(1) No, not Afro-Latino",454,388.203066051005,-7.72485429525518e-05,0
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR2","(0) NO TO: Yes, myself",482,405.109008550643,-5.51219226541513e-05,0.0391847531107358
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR2","(1) Yes, myself",39,30.4675307571888,0.000245633831718636,0.891198930827857
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR3","(0) NO TO: Yes, one of my parents",501,422.11759096384,-5.21293272403875e-05,0.070046308440399
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR3","(1) Yes, one of my parents",20,13.4589483439921,0.000531852469999159,1
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR4","(0) NO TO: Yes, one of my grandparents",503,424.429604679345,-4.65058633711801e-05,0.0775432211704151
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR4","(1) Yes, one of my grandparents",18,11.1469346284866,0.000438859135359529,0.907432307532462
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR5","(0) NO TO: Yes, another more distant relative",503,425.75007238984,-5.34379193269068e-05,0.0779806336013301
"diagnostic_202002_forest_FALSE","S2_AFROLAT","S2_AFROLATR5","(1) Yes, another more distant relative",18,9.8264669179915,0.000804426145717282,1
"diagnostic_202002_forest_FALSE","S3","S3","(01) Straight, that is, not gay or lesbian",466,396.072242170571,0.000152098776580164,0.735553313811877
"diagnostic_202002_forest_FALSE","S3","S3","(02) Gay or lesbian",33,24.0242797732353,-0.000813777807113896,0
"diagnostic_202002_forest_FALSE","S3","S3","(03) Bisexual",11,6.6948594748972,-0.00153772417864681,0
"diagnostic_202002_forest_FALSE","S3B","S3B","(1) Man",204,199.017835512757,0,0
"diagnostic_202002_forest_FALSE","S3B","S3B","(2) Woman",316,236.066903516649,0,0
"diagnostic_202002_forest_FALSE","S3C","S3C","(02) No",512,427.747464165091,2.07451981462633e-05,1
"diagnostic_202002_forest_FALSE","S4","S4","(03) Arizona",28,26.8340851366522,0.000549776381957,0.966707524135721
"diagnostic_202002_forest_FALSE","S4","S4","(05) California",112,96.3510837852956,-0.000109735295503164,0
"diagnostic_202002_forest_FALSE","S4","S4","(10) Florida",81,57.1036761105057,0.000126723184348003,0.942449169945684
"diagnostic_202002_forest_FALSE","S4","S4","(14) Illinois",19,14.842718422413,-4.57124211285965e-05,0.13636807942582
"diagnostic_202002_forest_FALSE","S4","S4","(22) Massachusetts",10,4.7658554166556,-6.10077894688577e-05,0.0549861712497556
"diagnostic_202002_forest_FALSE","S4","S4","(31) New Jersey",18,14.7605011761188,-0.00100117470478412,0
"diagnostic_202002_forest_FALSE","S4","S4","(33) New York",48,40.7037081718444,-4.27987767237504e-05,0.219863980709981
"diagnostic_202002_forest_FALSE","S4","S4","(44) Texas",88,84.5993238985534,-2.62893260778838e-05,0.394328314365722
"diagnostic_202002_forest_FALSE","S5","S5","(1.96e+03,1.97e+03]",121,115.577599123121,3.85799940324045e-05,0.642659529244327
"diagnostic_202002_forest_FALSE","S5","S5","(1.97e+03,1.98e+03]",135,101.292702585459,-1.59818671064826e-05,0.489241311345684
"diagnostic_202002_forest_FALSE","S5","S5","(1.98e+03, Inf]",119,83.0169663727271,-1.2000834361919e-05,0.352631124803298
"diagnostic_202002_forest_FALSE","S5","S5","[-Inf,1.96e+03]",146,135.689271226525,9.7850274649099e-06,0.549147211710978
"diagnostic_202002_forest_FALSE","S7","S7","(1) United States",410,317.916707843541,-3.13341892873468e-06,0
"diagnostic_202002_forest_FALSE","S7","S7","(2) Another country",78,89.8968842327589,-3.35590257393715e-06,0
"diagnostic_202002_forest_FALSE","S7","S7","(3) on the Island of Puerto Rico",33,27.7629472315315,2.9307918633388e-05,1
"diagnostic_202002_forest_FALSE","S10","S10","(06) Cuba",40,27.1061015725133,0.000257110287236051,0.639727397751505
"diagnostic_202002_forest_FALSE","S10","S10","(07) Dominican Republic",13,11.5486915409565,-9.22173485228195e-05,0.198647959302504
"diagnostic_202002_forest_FALSE","S10","S10","(09) El Salvador",10,5.5213912427423,-0.00042159390804367,0
"diagnostic_202002_forest_FALSE","S10","S10","(12) Mexico",249,246.190661758184,-5.5761804398931e-05,0.324885316001844
"diagnostic_202002_forest_FALSE","S10","S10","(17) Puerto Rico",88,65.1002366542812,-9.73946407630524e-05,0.167113217517968
"diagnostic_202002_forest_FALSE","S10","S10","(21) Spain / Spanish",57,29.6147641986606,-0.000317983885444142,0.0194121284542154
"diagnostic_202002_forest_FALSE","S10","S10","(22) Other country (Specify)",11,7.0064213424922,0.00406956826032623,1
"diagnostic_202002_forest_FALSE","S10_MEX","S10_MEX","(1) Yes, have Mexican ancestry",27,23.5446984171867,-0.000349883622898125,0
"diagnostic_202002_forest_FALSE","S10_MEX","S10_MEX","(2) No",41,13.0764871239661,-5.53973408018994e-05,0.477330290130294
